artist,album,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Year,Word Count,Prop Unique Words,Avg Sentiment,Prop Lines Pos,Prop Lines Neu,Prop Lines Neg
Atmosphere,Lucy Ford: The Atmosphere EP's,Like Today,3y3O5RwcDLU9SO8V24GDAC,12,0.775,0.48700000000000004,10,-4.894,0,0.373,0.0,0.166,0.7,82.963,242867,4,2001,388.0,0.6675257731958762,0.16885135135135135,0.4594594594594595,0.4594594594594595,0.08108108108108109
El-P,Fantastic Damage,Stepfather Factory,4v0AFz0KGhnH6Ppmz3QjmB,22,0.424,0.91,2,-3.615,1,0.327,7.54e-06,0.084,0.311,82.59299999999999,251907,4,2001,439.0,0.7334851936218679,0.046398924731182796,0.26881720430107525,0.5591397849462365,0.17204301075268819
J-Live,The Best Part,The Best Part,7tRbtYZJMVSFrvRvcBZ0N9,30,0.804,0.8220000000000001,8,-6.2170000000000005,1,0.419,0.0,0.0709,0.777,94.705,216240,4,2001,392.0,0.6964285714285714,0.14676901408450704,0.38028169014084506,0.5352112676056338,0.08450704225352113
Petey Pablo,Diary of a Sinner: 1st Entry,Raise Up,02GwPAncasVL82yC7y2hmN,54,0.735,0.8440000000000001,1,-5.215,1,0.16699999999999998,0.0,0.319,0.742,156.069,286427,4,2001,481.0,0.3887733887733888,0.059654639175257734,0.28865979381443296,0.5979381443298969,0.1134020618556701
JAY-Z,The Blueprint,Takeover,4prCxGTYQMu3vOaHvojYZr,37,0.731,0.8009999999999999,2,-5.194,1,0.32,0.0,0.0844,0.774,86.64299999999999,313107,4,2001,572.0,0.5734265734265734,-0.12466605504587155,0.22018348623853212,0.3669724770642202,0.41284403669724773
OutKast,Big Boi & Dre Present...OutKast,The Whole World (feat. Killer Mike),3BBVKzYSV7iuWutG3saanI,1,0.8140000000000001,0.85,2,-6.112,1,0.39399999999999996,0.0,0.0277,0.7170000000000001,184.58700000000002,295360,3,2001,417.0,0.6258992805755396,0.07555,0.39473684210526316,0.3684210526315789,0.23684210526315788
Various Artists,Back 2 Da Boom Bap 2,Live On Stage Remix,1AgA0mUxR9zcBMZg19QnRd,5,0.672,0.609,7,-14.452,1,0.41,0.0,0.0496,0.7929999999999999,93.611,222147,4,2001,5882.0,0.2820469228153689,0.36732205128205125,0.676923076923077,0.17435897435897435,0.14871794871794872
Tech N9ne,Anghellic,Einstein Tech N9ne,4VoqFg8TeyDh9spKtW3e0z,50,0.922,0.635,11,-4.763,0,0.171,5.3e-06,0.0435,0.715,96.994,237267,4,2001,351.0,0.7037037037037037,-0.14560149253731344,0.08955223880597014,0.5373134328358209,0.373134328358209
Project Pat,Mista Don't Play: Everythangs Workin',If You Ain't from My Hood (feat. DJ Paul & Juicy J),3i2qvQpEqbcpkyYuHsYBis,44,0.9159999999999999,0.872,2,-4.649,1,0.261,0.0,0.0587,0.591,146.403,298333,4,2001,306.0,0.6797385620915033,-0.17914999999999998,0.1,0.45,0.45
"Royce Da 5'9""",Rock City,King Of Kings,6b7JhxjsrcWyFJ7tiwQDDA,0,0.555,0.9540000000000001,7,-3.194,1,0.35100000000000003,2.43e-06,0.904,0.677,100.05,244547,4,2001,351.0,0.7692307692307693,-0.10359859154929577,0.1267605633802817,0.5915492957746479,0.28169014084507044
Hieroglyphics,3rd Eye Vision,At the Helm,66Exwk617LAM1nk3fJflZq,45,0.925,0.785,11,-5.164,1,0.252,5.12e-06,0.145,0.868,93.01100000000001,258440,4,2001,481.0,0.5239085239085239,-0.01970449438202247,0.2808988764044944,0.4606741573033708,0.25842696629213485
Nas,Stillmatic,2nd Childhood,5xbDzjo2PYqeLv7DWqTGB3,44,0.764,0.851,4,-5.182,1,0.239,0.0,0.0899,0.884,79.01,231493,3,2001,423.0,0.6170212765957447,0.030357142857142857,0.23376623376623376,0.6103896103896104,0.15584415584415584
Gorillaz,Gorillaz,Clint Eastwood,7yMiX7n9SBvadzox8T5jzT,69,0.6629999999999999,0.6940000000000001,10,-8.627,0,0.172,0.0,0.0698,0.524,167.96400000000003,340920,4,2001,351.0,0.43304843304843305,-0.02194683544303798,0.16455696202531644,0.5949367088607594,0.24050632911392406
Aesop Rock,Labor Days,Labor,6SZ9Tas1wuiFNdzwfddBi6,41,0.629,0.5920000000000001,8,-8.741,0,0.47600000000000003,0.007909999999999999,0.131,0.883,79.727,152827,4,2001,219.0,0.9269406392694064,0.022063157894736844,0.2894736842105263,0.47368421052631576,0.23684210526315788
Cormega,The Realness,Thun And Kicko ft. Prodigy (Mobb Deep),6S3k694odt5Upcl21ttsPp,0,0.732,0.778,11,-6.747999999999999,0,0.327,0.0,0.0915,0.6559999999999999,87.801,236720,4,2001,393.0,0.6997455470737913,-0.12686933333333336,0.13333333333333333,0.48,0.38666666666666666
JAY-Z,The Blueprint,Never Change,7Ka2epdrW2dHzEOXZFqHyb,36,0.7440000000000001,0.8759999999999999,1,-3.285,0,0.273,0.0,0.0675,0.8420000000000001,85.44200000000001,237067,4,2001,477.0,0.4591194968553459,-0.041030769230769225,0.1978021978021978,0.6153846153846154,0.18681318681318682
Gucci Mane,Str8 Drop Presents Gucci Mane La Flare,Muscles N My Hand,6dpzRchBXOX8on6F5pH1rN,16,0.927,0.805,1,-5.364,1,0.0618,4.210000000000001e-05,0.10400000000000001,0.6559999999999999,129.984,223869,4,2001,347.0,0.4207492795389049,-0.04578461538461538,0.34615384615384615,0.23076923076923078,0.4230769230769231
Missy Elliott,Miss E... So Addictive,One Minute Man (feat. Ludacris),0jG92AlXau21qgCQRxGLic,56,0.622,0.669,9,-8.419,1,0.32899999999999996,2.97e-06,0.152,0.57,93.839,252987,4,2001,280.0,0.44285714285714284,-0.010472881355932204,0.2033898305084746,0.6440677966101694,0.15254237288135594
AZ,9 Lives,I Don't Give A Fuck,5XurXSVDBgHVswPD3Gfhgp,21,0.8140000000000001,0.72,6,-4.295,1,0.332,1.61e-06,0.13,0.965,89.75,216000,4,2001,373.0,0.6621983914209115,-0.08628787878787879,0.25757575757575757,0.2727272727272727,0.4696969696969697
7L & Esoteric,The Soul Purpose,Chain Reaction,0uMzOiAndpPC8LSBHWMdL5,11,0.8370000000000001,0.741,7,-5.0089999999999995,1,0.307,9.070000000000001e-05,0.16899999999999998,0.862,92.195,233733,4,2001,458.0,0.5240174672489083,-0.11584102564102562,0.21794871794871795,0.4230769230769231,0.358974358974359
JAY-Z,The Blueprint,Izzo (H.O.V.A.),10EGxvr4fSE42ABWZeJ3K3,45,0.618,0.8440000000000001,1,-4.051,0,0.342,0.000126,0.0634,0.6970000000000001,84.411,240627,4,2001,363.0,0.5234159779614325,0.00791125,0.2375,0.5875,0.175
Cannibal Ox,The Cold Vein (Deluxe Edition),A B-Boy's Alpha,42NCOZZYZsut8V7THl8dP8,0,0.6859999999999999,0.799,11,-5.031000000000001,0,0.20600000000000002,0.0246,0.185,0.379,89.057,267533,4,2001,284.0,0.8345070422535211,-0.0939135593220339,0.13559322033898305,0.5254237288135594,0.3389830508474576
St. Lunatics,Free City,Summer In The City,0KnIIb0kcz96BrBLqMtvVR,0,0.8859999999999999,0.7290000000000001,9,-6.422000000000001,1,0.16899999999999998,9.91e-06,0.079,0.7759999999999999,99.042,275333,4,2001,395.0,0.7316455696202532,0.03240897435897436,0.21794871794871795,0.6153846153846154,0.16666666666666666
La Chat,Murder She Spoke,Don't Sang It,31uYA8kZx6xuQEgo7BpJmK,22,0.882,0.8340000000000001,1,-4.823,1,0.084,0.0,0.17300000000000001,0.802,152.151,286907,4,2001,576.0,0.390625,-0.29431999999999997,0.1,0.38181818181818183,0.5181818181818182
Pastor Troy,Face Off,Vica Versa,6KoK723c5pmYKiHvH69JDr,50,0.8009999999999999,0.68,1,-2.362,1,0.0309,0.0,0.0783,0.204,142.1,263440,4,2001,363.0,0.6033057851239669,-0.16522272727272727,0.24242424242424243,0.21212121212121213,0.5454545454545454
Ludacris,Word Of Mouf,Saturday (Oooh! Ooooh!),4QKdiLnJ2fnvfLPUldoryF,48,0.588,0.809,11,-6.327000000000001,0,0.41200000000000003,0.0,0.324,0.696,103.0,230533,4,2001,400.0,0.485,-0.05241208791208791,0.15384615384615385,0.6263736263736264,0.21978021978021978
Ja Rule,Pain Is Love,I'm Real - Murder Remix,5ouW2psJi1AbA8p7SI59LW,0,0.682,0.6659999999999999,11,-5.611000000000001,0,0.126,0.0,0.087,0.5579999999999999,83.51799999999999,252973,4,2001,384.0,0.4036458333333333,0.04509605263157895,0.23684210526315788,0.5921052631578947,0.17105263157894737
Missy Elliott,Miss E... So Addictive,Get Ur Freak On,6zsk6uF3MxfIeHPlubKBvR,69,0.797,0.75,0,-9.369,1,0.247,0.10800000000000001,0.095,0.74,177.87,211120,4,2001,391.0,0.2813299232736573,-0.3055323076923077,0.06153846153846154,0.36923076923076925,0.5692307692307692
Redman,Malpractice,Lick A Shot,6mq7vkJJZlBQPeVisxRoe6,16,0.6679999999999999,0.618,1,-5.4239999999999995,1,0.484,0.0,0.0914,0.8059999999999999,149.84799999999998,218267,3,2001,457.0,0.6455142231947484,-0.06504767441860464,0.23255813953488372,0.45348837209302323,0.313953488372093
JAY-Z,The Blueprint,Heart Of The City (Ain't No Love),5wLYd2DPo20zEzB4Nk8vC1,42,0.606,0.943,6,-3.948,1,0.276,0.0039,0.342,0.802,171.02700000000002,223240,4,2001,329.0,0.6352583586626139,-0.04273389830508475,0.3220338983050847,0.3220338983050847,0.3559322033898305
Wu-Tang Clan,Wu-Tang Iron Flag,Iron Flag,5RrdkPOR6H7NUpQNVDpu0f,32,0.575,0.946,4,-6.169,0,0.478,0.0,0.385,0.331,91.728,193400,4,2001,500.0,0.676,-0.14348080808080807,0.1414141414141414,0.47474747474747475,0.3838383838383838
Atmosphere,Lucy Ford: The Atmosphere EP's,Between The Lines,0hcExTjYG71tbDB0eHTfqV,10,0.8109999999999999,0.594,1,-8.589,1,0.349,0.002,0.133,0.595,171.88,319480,4,2001,396.0,0.696969696969697,-0.025629629629629624,0.24691358024691357,0.49382716049382713,0.25925925925925924
Various Artists,Rawkus Records - Best of Decade I 1995-2005 (Explicit Version),The Sun God,0m3uD0VwIh9qdQjzZDsS2c,19,0.914,0.873,1,-2.6710000000000003,1,0.0486,2.6899999999999997e-05,0.252,0.9620000000000001,93.411,273853,4,2001,1081.0,0.5855689176688251,0.09578377777777777,0.23555555555555555,0.7022222222222222,0.06222222222222222
J Dilla,Welcome 2 Detroit,Come Get It,38sPkzsCsC7HOFAMh5xyrW,24,0.8,0.606,6,-11.367,0,0.444,0.0,0.309,0.7859999999999999,94.906,302827,4,2001,471.0,0.5796178343949044,0.02461274509803922,0.2549019607843137,0.5588235294117647,0.18627450980392157
Ludacris,Word Of Mouf,Coming 2 America,0xzgKue9yMCG1K7fj30xIx,37,0.63,0.884,11,-5.61,0,0.35100000000000003,0.0,0.163,0.7140000000000001,159.961,261947,4,2001,535.0,0.6579439252336449,-0.021821052631578956,0.2807017543859649,0.42105263157894735,0.2982456140350877
Ras Kass,Van Gogh,NBA,1nxnWdogJqX78cwWzn3Qe5,7,0.499,0.917,7,-4.154,1,0.345,0.0,0.0495,0.534,87.712,246720,4,2001,257.0,0.7470817120622568,-0.031261363636363663,0.3181818181818182,0.3409090909090909,0.3409090909090909
T.I.,I'm Serious,Dope Boyz,13aXosb9ASn6tRQbfw1WPU,33,0.755,0.619,4,-8.895,0,0.225,0.0,0.213,0.297,86.992,264840,4,2001,436.0,0.555045871559633,-0.02532405063291139,0.12658227848101267,0.6582278481012658,0.21518987341772153
Ludacris,Word Of Mouf,Freaky Thangs,4W2PTc23MgeUyi4PXSx1Cm,43,0.853,0.7040000000000001,11,-5.795,1,0.154,0.0,0.8109999999999999,0.657,113.81700000000001,332120,4,2001,697.0,0.5982783357245337,-0.0033564516129032285,0.23387096774193547,0.46774193548387094,0.29838709677419356
JAY-Z,The Blueprint,"Girls, Girls, Girls",0hbSQvosqCvCFaiSRPEUYP,41,0.509,0.9520000000000001,2,-4.444,0,0.336,0.0,0.135,0.7,83.068,275373,4,2001,499.0,0.501002004008016,0.1571021505376344,0.41935483870967744,0.44086021505376344,0.13978494623655913
Three 6 Mafia,Choices: The Album,2-Way Freak (feat. La Chat),3uGliF6wgPKZMuITpgR04s,19,0.8490000000000001,0.748,6,-6.09,1,0.27,0.0,0.0402,0.745,158.982,299133,4,2001,538.0,0.45724907063197023,-0.13892313432835818,0.11194029850746269,0.582089552238806,0.30597014925373134
O.C.,Bon Appetit,"Half Good, Half Sinner - Bonus Track",6gb743K4YMXDJB3Ryy9qnS,6,0.705,0.861,1,-7.853,1,0.369,0.0,0.111,0.924,90.51,190926,4,2001,6666.0,0.46954695469546953,-0.06527990243902439,0.17073170731707318,0.5580487804878049,0.27121951219512197
Project Pat,Mista Don't Play: Everythangs Workin',Cheese and Dope,2iiCDhPr51If2XCDQJJ0nC,48,0.889,0.8370000000000001,7,-5.04,1,0.17300000000000001,0.0,0.0774,0.9440000000000001,75.188,207333,4,2001,333.0,0.7297297297297297,-0.19051509433962263,0.11320754716981132,0.37735849056603776,0.5094339622641509
Hieroglyphics,3rd Eye Vision,You Never Knew,3Dh10QBwBWVQAMJNNhLRq4,53,0.73,0.8370000000000001,6,-5.359,0,0.281,0.0,0.321,0.867,92.12700000000001,273573,4,2001,422.0,0.580568720379147,0.15047117117117115,0.4144144144144144,0.46846846846846846,0.11711711711711711
Ludacris,Word Of Mouf,Cry Babies (Oh No),3BDAxkldbueKwrHXQy834z,35,0.423,0.72,7,-6.74,1,0.491,0.0,0.295,0.763,165.976,356173,4,2001,469.0,0.5287846481876333,-0.08005909090909093,0.125,0.5909090909090909,0.2840909090909091
Gangsta Boo,"Both Worlds, *69",Mask 2 My Face,3j4yKzIaTnsruQDmfaw2kK,34,0.9470000000000001,0.856,0,-4.365,1,0.0459,4.23e-06,0.264,0.733,139.844,250093,4,2001,443.0,0.38148984198645597,-0.12327763157894739,0.27631578947368424,0.3157894736842105,0.40789473684210525
Mystikal,Tarantula,Settle The Score (feat. Juvenile),6SppMBFtJqypYu62eCm4ue,17,0.795,0.648,0,-5.202000000000001,1,0.29100000000000004,1.03e-06,0.11900000000000001,0.912,89.97399999999999,282200,4,2001,370.0,0.6837837837837838,-0.13026825396825395,0.12698412698412698,0.49206349206349204,0.38095238095238093
Aesop Rock,Labor Days,Bent Life,7LZZrxL1mwbMmp2L5S2iJm,28,0.478,0.7390000000000001,7,-6.511,1,0.39399999999999996,1.14e-06,0.11699999999999999,0.449,84.021,289560,4,2001,416.0,0.7980769230769231,-0.021931764705882352,0.2,0.5647058823529412,0.23529411764705882
Dilated Peoples,Expansion Team,Worst Comes To Worst,4bHrZLxaOU1gfAz0rZAnCx,51,0.8009999999999999,0.732,8,-7.211,0,0.359,0.0,0.49,0.8320000000000001,92.044,216000,4,2001,296.0,0.5777027027027027,-0.2122774193548387,0.16129032258064516,0.43548387096774194,0.4032258064516129
Ja Rule,Pain Is Love,Down A** B**ch,4Z69sHFf60gZbdgdd9sBBq,54,0.483,0.644,1,-6.605,0,0.307,0.0,0.20199999999999999,0.532,87.93700000000001,331133,4,2001,575.0,0.31130434782608696,0.021783018867924518,0.36792452830188677,0.27358490566037735,0.3584905660377358
Masta Ace,Disposable Arts,Nnuff,4J4tLu9fIIuuKDyDZSUU1Z,0,0.7909999999999999,0.59,6,-6.465,0,0.23399999999999999,0.0,0.7040000000000001,0.7020000000000001,90.09700000000001,288493,4,2001,369.0,0.6124661246612466,0.01654838709677419,0.25806451612903225,0.5483870967741935,0.1935483870967742
Fat Joe,Jealous Ones Still Envy (J.O.S.E),What's Luv? (feat. Ja-Rule & Ashanti),2mKouqwAIdQnMP43zxR89r,73,0.835,0.7070000000000001,8,-5.074,1,0.0598,2.1899999999999997e-05,0.10800000000000001,0.919,93.955,267093,4,2001,442.0,0.5067873303167421,0.011122499999999999,0.05,0.9125,0.0375
Ras Kass,Van Gogh,Hot Game,2yv2XwUaFO8etdthhiq4tu,10,0.804,0.723,9,-3.719,0,0.374,0.000401,0.215,0.8220000000000001,97.94,216240,4,2001,481.0,0.5904365904365905,-0.1058618556701031,0.09278350515463918,0.6082474226804123,0.29896907216494845
Ja Rule,Pain Is Love,Always On Time,4hrae8atte6cRlSC9a7VCO,72,0.8390000000000001,0.706,5,-6.104,0,0.19899999999999998,0.0,0.242,0.8390000000000001,96.67299999999999,245133,4,2001,391.0,0.47058823529411764,0.07369577464788733,0.30985915492957744,0.5492957746478874,0.14084507042253522
Project Pat,Mista Don't Play: Everythangs Workin',Whole Lotta Weed,0jM9PzYT9e6mUzqVUVAyM3,36,0.945,0.725,5,-5.612,0,0.0669,3.26e-05,0.302,0.11699999999999999,136.033,256227,4,2001,379.0,0.7071240105540897,-0.08254859813084112,0.102803738317757,0.6355140186915887,0.2616822429906542
AZ,9 Lives,Problems,10xcWJ5tmxSmmVwYb0UEzQ,40,0.929,0.769,10,-3.326,0,0.138,9.97e-05,0.139,0.963,95.006,248293,4,2001,418.0,0.6602870813397129,-0.047525,0.2375,0.45,0.3125
Jadakiss,Kiss Tha Game Goodbye,It's Time I See You,6IqHin2wuLbGtcRXFoDgFQ,23,0.441,0.914,3,-4.607,0,0.406,0.0,0.0917,0.46799999999999997,80.45100000000001,251227,4,2001,466.0,0.6437768240343348,-0.17136410256410256,0.15384615384615385,0.3974358974358974,0.44871794871794873
Atmosphere,Lucy Ford: The Atmosphere EP's,Don't Ever Fucking Question That,6wUhjJzN7cvzoOX3Zpl8B0,13,0.8640000000000001,0.47600000000000003,8,-9.016,1,0.433,0.0,0.772,0.626,81.896,257867,4,2001,313.0,0.7028753993610224,0.13151785714285716,0.4107142857142857,0.44642857142857145,0.14285714285714285
Mystikal,Tarantula,Tarantula (feat. Butch Cassidy),62wI4JgkJpcPfhs97CG6Tz,32,0.93,0.534,1,-5.075,0,0.27699999999999997,2.5e-06,0.11199999999999999,0.49200000000000005,95.713,250867,4,2001,323.0,0.7337461300309598,-0.044372413793103464,0.22413793103448276,0.5172413793103449,0.25862068965517243
Nelly,Nellyville,#1,7rSj5gEdN5KgHwbnEVAZ4b,49,0.69,0.5920000000000001,7,-5.973,1,0.3,0.0,0.56,0.466,179.98,198760,4,2001,426.0,0.6126760563380281,0.060026666666666666,0.41333333333333333,0.4533333333333333,0.13333333333333333
Petey Pablo,Diary of a Sinner: 1st Entry,I - Street Album Version,5pUzxJo6UqY57Xl5AvU7tQ,26,0.8540000000000001,0.715,1,-5.607,1,0.32899999999999996,0.0,0.106,0.8640000000000001,155.967,290240,4,2001,5767.0,0.44771978498352694,-0.006481405750798722,0.15079872204472844,0.6869009584664537,0.1623003194888179
Ludacris,Word Of Mouf,Area Codes,3lcC9CnN7Rpo1ugATzmYjY,60,0.86,0.688,9,-7.202999999999999,0,0.434,0.0,0.67,0.622,100.934,303027,4,2001,355.0,0.6647887323943662,0.028755696202531645,0.189873417721519,0.6962025316455697,0.11392405063291139
MF DOOM,Operation: Doomsday (Complete),"I Hear Voices Pt. 1 - 12"" Version",7tzhzmmTUG8h0hJhpo4wGU,32,0.679,0.557,2,-9.435,1,0.0651,0.0,0.313,0.691,116.244,171920,4,2001,3129.0,0.3585810162991371,-0.013314430147058824,0.06158088235294118,0.8318014705882353,0.10661764705882353
T.I.,I'm Serious,Grand Royal,5psUMMsXobhr6O45BOheWg,20,0.797,0.6990000000000001,1,-8.355,1,0.12,0.0,0.0993,0.8859999999999999,151.10299999999998,311400,4,2001,464.0,0.521551724137931,-0.08401538461538462,0.14423076923076922,0.5673076923076923,0.28846153846153844
Nas,Stillmatic,One Mic,6MMuI4k4Vs5ghtDH5i2hBg,51,0.7829999999999999,0.608,0,-5.742000000000001,0,0.361,0.0,0.102,0.429,91.67200000000001,268667,4,2001,457.0,0.6652078774617067,-0.10820113636363637,0.17045454545454544,0.4772727272727273,0.3522727272727273
Fabolous,Ghetto Fabolous,Young'n,0jdkdbnRwNVHJQ6zL84pQs,47,0.9329999999999999,0.728,7,-5.902,1,0.14800000000000002,8.55e-06,0.0717,0.898,108.994,206400,4,2001,303.0,0.6204620462046204,0.014484415584415588,0.1038961038961039,0.8181818181818182,0.07792207792207792
Busta Rhymes,Genesis,Break Ya Neck,0svl7cK07gK1ia5ainczU5,4,0.82,0.809,4,-6.7589999999999995,0,0.251,0.00175,0.0613,0.737,83.01100000000001,231240,4,2001,557.0,0.3105924596050269,-0.08213658536585366,0.10569105691056911,0.6422764227642277,0.25203252032520324
Atmosphere,Lucy Ford: The Atmosphere EP's,It Goes,417p3tFD6BEzVARVkyS8xS,4,0.654,0.644,9,-8.515,1,0.316,0.0,0.134,0.69,82.656,267733,4,2001,375.0,0.7226666666666667,0.09367820512820513,0.3076923076923077,0.5769230769230769,0.11538461538461539
Fabolous,Ghetto Fabolous,Can't Deny It (feat. Nate Dogg),7K4Aq4awgYvDKEJdEvvl4j,50,0.9159999999999999,0.821,4,-4.118,0,0.15,0.0,0.0635,0.5920000000000001,90.04,306440,4,2001,380.0,0.631578947368421,-0.0771391304347826,0.14492753623188406,0.5652173913043478,0.2898550724637681
Jadakiss,Kiss Tha Game Goodbye,Knock Yourself Out,4jCio4LNO1eZbl09ed4ZFn,44,0.8220000000000001,0.575,0,-2.6189999999999998,0,0.155,2.98e-05,0.0849,0.809,92.022,212907,4,2001,331.0,0.5438066465256798,0.021309459459459463,0.24324324324324326,0.5405405405405406,0.21621621621621623
JAY-Z,The Blueprint,Song Cry,19ELgyBdMcEjGcbFHcY1ba,45,0.654,0.866,7,-3.318,0,0.151,0.0,0.306,0.505,85.488,302360,4,2001,437.0,0.4439359267734554,-0.07350000000000001,0.1927710843373494,0.43373493975903615,0.37349397590361444
Nas,Stillmatic,Rewind,0itUnscU8XdO1gQGtPRmoS,40,0.762,0.75,1,-6.37,1,0.322,0.0,0.278,0.358,97.236,133933,4,2001,290.0,0.6793103448275862,-0.033258,0.2,0.56,0.24
Sticky Fingaz,Black Trash: The Autobiography of Kirk Jones,State vs. Kirk Jones,75lO99mT1m8rOQUflngxQd,27,0.7140000000000001,0.853,11,-4.761,1,0.33799999999999997,0.0,0.214,0.7959999999999999,92.57799999999999,255573,4,2001,655.0,0.5435114503816794,-0.0715,0.29357798165137616,0.3486238532110092,0.3577981651376147
Sean Price,Monkey Barz,Rising to the Top (Grand Theft Auto Theme Song),1zA8bvSWl2iexmJdbhlK7f,32,0.496,0.956,10,-4.2589999999999995,0,0.49700000000000005,0.0,0.0804,0.684,117.15700000000001,303533,5,2001,29348.0,0.24560447049202672,0.5176462765957448,0.7659574468085106,0.05319148936170213,0.18085106382978725
UGK,Dirty Money,Let Me See It,1r5R9s4795zEhCNTy1O2Q9,42,0.81,0.628,11,-8.279,0,0.278,0.0,0.0686,0.71,155.939,252587,4,2001,604.0,0.3344370860927152,-0.06544969325153373,0.03067484662576687,0.8220858895705522,0.147239263803681
Trick Daddy,THUGS ARE US,Take It to da House,1wLhwzPAtze5JT8qqXlqaO,52,0.935,0.7809999999999999,6,-5.795,0,0.19699999999999998,0.0,0.16399999999999998,0.9179999999999999,123.89399999999999,226160,4,2001,442.0,0.5180995475113123,-0.052794495412844034,0.11009174311926606,0.6422018348623854,0.24770642201834864
Three 6 Mafia,Choices: The Album,We Shootin' 1st,1UYItOYRyoJnEv9Lmrf8Tq,16,0.799,0.868,6,-7.7379999999999995,0,0.264,0.0,0.07,0.708,151.99,286507,4,2001,489.0,0.44785276073619634,-0.1900407692307692,0.12307692307692308,0.4,0.47692307692307695
JAY-Z,The Blueprint,Lyrical Exercise,76Txs4ZQtkLExkkTNut2IH,31,0.785,0.8690000000000001,1,-5.746,1,0.289,0.0,0.327,0.474,87.336,226067,4,2001,336.0,0.625,0.007354666666666668,0.25333333333333335,0.5066666666666667,0.24
La Chat,Murder She Spoke,Ain't No Ni**a,3lheUzzyN37E5DZEz8QL4K,11,0.912,0.723,11,-6.718,0,0.0952,0.0,0.22,0.36200000000000004,148.567,190667,4,2001,152.0,0.875,0.03457222222222221,0.19444444444444445,0.6944444444444444,0.1111111111111111
St. Lunatics,Free City,Dis Iz Da Life,0EFlgQZQl3NqPNgbCh7iJm,0,0.863,0.72,1,-6.221,1,0.162,0.0,0.244,0.9079999999999999,90.93700000000001,267587,4,2001,470.0,0.597872340425532,-0.0028437500000000017,0.225,0.55,0.225
Andre Nickatina,Midnight Machine Gun Rhymes And Alibis,Jungle,1X4x5dsB2OhY4CctleooV2,48,0.9009999999999999,0.833,11,-5.396,1,0.18899999999999997,0.0,0.11199999999999999,0.446,94.26,285160,4,2002,541.0,0.6524953789279113,0.04712121212121212,0.37373737373737376,0.36363636363636365,0.26262626262626265
Talib Kweli,Quality,Get By,1LM6EReMkAxuDXDF26ekl2,56,0.662,0.9279999999999999,2,-4.688,1,0.377,0.0,0.17,0.775,90.509,227427,4,2002,441.0,0.4965986394557823,-0.026035897435897428,0.19230769230769232,0.5769230769230769,0.23076923076923078
