card_id,name,type,desc,atk,def,level,race,attribute,scale,archetype,linkval,linkmarkers,image_url,image_url_small,ban_tcg,ban_ocg,ban_goat,staple,views,viewsweek,upvotes,downvotes,formats,treated_as,card_tcg_date,ocg_date,konami_id,has_effect,set_id,set_rarity,set_rarity_code,set_name,num_of_cards,set_tcg_date,set_code
2134346,Asura Priest,Spirit Monster,Cannot be Special Summoned. During the End Phase of the turn this card is Normal Summoned or flipped face-up: Return it to the hand. This card can attack all monsters your opponent controls once each.,1700.0,1200.0,4.0,Fairy,LIGHT,,,,,https://images.ygoprodeck.com/images/cards/2134346.jpg,https://images.ygoprodeck.com/images/cards_small/2134346.jpg,,,,,125120,0,4,2,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5381.0,1,31e4c44e64a36366a45bd876f58ecf87,Super Rare,(SR),Legacy of Darkness,202,2003-06-06,LOD-071
38538445,Fushi No Tori,Spirit Monster,"This card cannot be Special Summoned. This card returns to the owner's hand during the End Phase of the turn that this card is Normal Summoned or flipped face-up. When this card inflicts Battle Damage to your opponent's Life Points, increase your Life Points by an amount equal to the Battle Damage.",1200.0,0.0,4.0,Winged Beast,FIRE,,,,,https://images.ygoprodeck.com/images/cards/38538445.jpg,https://images.ygoprodeck.com/images/cards_small/38538445.jpg,,,,,79224,0,1,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5382.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-072
75923050,Super Robolady,Fusion Monster,"""Robolady"" + ""Roboyarou""
You can Special Summon ""Super Roboyarou"" by returning this card from the field to the Extra Deck. You cannot use this effect during the same turn this monster is Special Summoned. In addition, increase the ATK of this monster by 1000 points during the Damage Step when this monster inflicts Direct Damage to your opponent's Life Points.",1200.0,500.0,6.0,Machine,EARTH,,,,,https://images.ygoprodeck.com/images/cards/75923050.jpg,https://images.ygoprodeck.com/images/cards_small/75923050.jpg,,,,,77401,0,2,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5383.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-073
1412158,Super Roboyarou,Fusion Monster,"""Roboyarou"" + ""Robolady""
You can Special Summon ""Super Robolady"" by returning this card from the field to the Extra Deck. You cannot use this effect during the same turn this monster is Special Summoned. In addition, increase the ATK of this monster by 1000 points during the Damage Step when this monster battles with a monster.",1200.0,500.0,6.0,Machine,EARTH,,,,,https://images.ygoprodeck.com/images/cards/1412158.jpg,https://images.ygoprodeck.com/images/cards_small/1412158.jpg,,,,,86479,0,1,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5384.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-074
37406863,Fengsheng Mirror,Spell Card,Look at your opponent's hand. Select and discard 1 Spirit monster to the Graveyard if Spirit monsters exist in his/her hand.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/37406863.jpg,https://images.ygoprodeck.com/images/cards_small/37406863.jpg,,,,,66520,0,1,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5385.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-075
94425169,Spring of Rebirth,Spell Card,Increase your Life Points by 500 points every time monsters return from the field to the owner's hand.,,,,Continuous,,,,,,https://images.ygoprodeck.com/images/cards/94425169.jpg,https://images.ygoprodeck.com/images/cards_small/94425169.jpg,,,,,92632,0,7,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5164.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-076
64801562,Heart of Clear Water,Spell Card,"If the equipped monster's ATK is 1300 or higher, this card is destroyed. The monster equipped with this card is not destroyed as a result of battle or by the effect of a card that targets the monster. (Damage calculation is applied normally.)",,,,Equip,,,,,,https://images.ygoprodeck.com/images/cards/64801562.jpg,https://images.ygoprodeck.com/images/cards_small/64801562.jpg,,,,,96657,0,5,0,GOAT|OCG GOAT|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5386.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-077
295517,A Legendary Ocean,Spell Card,"(This card's name is always treated as ""Umi"".)
All WATER monsters on the field gain 200 ATK/DEF. Reduce the Level of all WATER monsters in both players' hands and on the field by 1.",,,,Field,,,Umi,,,https://images.ygoprodeck.com/images/cards/295517.jpg,https://images.ygoprodeck.com/images/cards_small/295517.jpg,,,,,350400,26,27,8,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|Speed Duel|TCG|OCG|Master Duel,Umi,2003-06-06,2001-11-29,5387.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-078
37684215,Fusion Sword Murasame Blade,Spell Card,"Equip only to a Warrior-Type monster. It gains 800 ATK. While equipped to a monster, this card cannot be destroyed by card effects.",,,,Equip,,,,,,https://images.ygoprodeck.com/images/cards/37684215.jpg,https://images.ygoprodeck.com/images/cards_small/37684215.jpg,,,,,122451,0,2,0,GOAT|OCG GOAT|Duel Links|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5388.0,1,31e4c44e64a36366a45bd876f58ecf87,Rare,(R),Legacy of Darkness,202,2003-06-06,LOD-079
31036355,Creature Swap,Spell Card,Each player chooses 1 monster they control and switches control of those monsters with each other. Those monsters cannot change their battle positions for the rest of this turn.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/31036355.jpg,https://images.ygoprodeck.com/images/cards_small/31036355.jpg,,,Semi-Limited,,336051,0,12,0,GOAT|OCG GOAT|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5162.0,1,31e4c44e64a36366a45bd876f58ecf87,Ultra Rare,(UR),Legacy of Darkness,202,2003-06-06,LOD-081
99173029,Spiritual Energy Settle Machine,Spell Card,"As long as this card remains face-up on the field, all Spirit monsters remain face-up on the field and do not return to their owners' hands during the End Phase even if they are Normal Summoned or flipped face-up. Discard 1 card from your hand during each of your End Phases. If you do not, destroy this card. When this card is removed from the field, all face-up Spirit monsters return to the owners' hands.",,,,Continuous,,,,,,https://images.ygoprodeck.com/images/cards/99173029.jpg,https://images.ygoprodeck.com/images/cards_small/99173029.jpg,,,,,84720,0,1,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5390.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-082
36562627,Second Coin Toss,Spell Card,"When a coin toss is performed, you can choose to redo the coin toss. (If the toss involved multiple coin flips, redo all of them.) You can only use the effect of ""Second Coin Toss"" once per turn.",,,,Continuous,,,,,,https://images.ygoprodeck.com/images/cards/36562627.jpg,https://images.ygoprodeck.com/images/cards_small/36562627.jpg,,,,,158598,0,7,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5391.0,1,31e4c44e64a36366a45bd876f58ecf87,Rare,(R),Legacy of Darkness,202,2003-06-06,LOD-083
62966332,Convulsion of Nature,Spell Card,"As long as this card remains face-up on the field, both players must turn their respective Decks upside down and proceed with the current Duel.",,,,Continuous,,,,,,https://images.ygoprodeck.com/images/cards/62966332.jpg,https://images.ygoprodeck.com/images/cards_small/62966332.jpg,,,,,100770,0,15,0,GOAT|OCG GOAT|Common Charity|Edison|TCG|OCG,,2003-06-06,2001-11-29,5392.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-084
99351431,The Secret of the Bandit,Spell Card,"This card can only be activated during Main Phase 1. Select 1 face-up monster on the field. Each time the selected monster inflicts Battle Damage to your opponent's Life Points this turn, your opponent discards 1 random card.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/99351431.jpg,https://images.ygoprodeck.com/images/cards_small/99351431.jpg,,,,,74861,0,0,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5393.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-085
25345186,After the Struggle,Spell Card,This card can only be activated during Main Phase 1. All monsters on both sides of the field that have been involved in damage calculation are destroyed during the End Step of the turn.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/25345186.jpg,https://images.ygoprodeck.com/images/cards_small/25345186.jpg,,,,,65103,0,3,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5394.0,1,31e4c44e64a36366a45bd876f58ecf87,Rare,(R),Legacy of Darkness,202,2003-06-06,LOD-086
61844784,Magic Reflector,Spell Card,"Target 1 face-up Spell Card you control; place 1 counter on it. If it would ever be destroyed, remove the counter instead.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/61844784.jpg,https://images.ygoprodeck.com/images/cards_small/61844784.jpg,,,,,94803,0,3,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5395.0,1,31e4c44e64a36366a45bd876f58ecf87,Rare,(R),Legacy of Darkness,202,2003-06-06,LOD-087
98239899,Blast with Chain,Trap Card,Target 1 face-up monster you control; equip this card to that target. It gains 500 ATK. If this card is destroyed by a card effect while equipped: Target 1 card on the field; destroy that target.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/98239899.jpg,https://images.ygoprodeck.com/images/cards_small/98239899.jpg,,,,,101520,26,5,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|Speed Duel|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5396.0,1,31e4c44e64a36366a45bd876f58ecf87,Rare,(R),Legacy of Darkness,202,2003-06-06,LOD-088
61622107,Bubble Crash,Trap Card,This card can only be activated when any player has 6 or more cards on the field and/or in their hand. The player(s) then select and send cards to their respective Graveyards until the amount remaining on the field and in their hand is 5.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/61622107.jpg,https://images.ygoprodeck.com/images/cards_small/61622107.jpg,,,,,63934,0,2,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5398.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-090
93016201,Royal Oppression,Trap Card,"Either player can pay 800 Life Points to negate the Special Summon of a monster(s), and/or an effect that Special Summons a monster(s), and destroy those cards.",,,,Continuous,,,,,,https://images.ygoprodeck.com/images/cards/93016201.jpg,https://images.ygoprodeck.com/images/cards_small/93016201.jpg,Banned,Banned,,,139638,0,6,4,GOAT|OCG GOAT|Common Charity|Edison|TCG|OCG,,2003-06-06,2001-11-29,5399.0,1,31e4c44e64a36366a45bd876f58ecf87,Rare,(R),Legacy of Darkness,202,2003-06-06,LOD-091
29401950,Bottomless Trap Hole,Trap Card,"When your opponent Summons a monster(s) with 1500 or more ATK: Destroy that monster(s) with 1500 or more ATK, and if you do, banish it.",,,,Normal,,,Hole,,,https://images.ygoprodeck.com/images/cards/29401950.jpg,https://images.ygoprodeck.com/images/cards_small/29401950.jpg,,,,,998669,52,21,5,GOAT|OCG GOAT|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5400.0,1,31e4c44e64a36366a45bd876f58ecf87,Rare,(R),Legacy of Darkness,202,2003-06-06,LOD-092
40633297,Bad Reaction to Simochi,Trap Card,"As long as this card remains face-up on the field, any effect of increasing your opponent's Life Points is changed to inflict the same amount of points in damage to your opponent's Life Points.",,,,Continuous,,,,,,https://images.ygoprodeck.com/images/cards/40633297.jpg,https://images.ygoprodeck.com/images/cards_small/40633297.jpg,,,,,203382,0,10,2,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,4694.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-093
56995655,Ominous Fortunetelling,Trap Card,"During your Standby Phase, select 1 random card from your opponent's hand. Call the type of card (Monster, Spell, or Trap). If you call it right, inflict 700 points of damage to your opponent's Life Points. You can use this effect only once per turn.",,,,Continuous,,,,,,https://images.ygoprodeck.com/images/cards/56995655.jpg,https://images.ygoprodeck.com/images/cards_small/56995655.jpg,,,,,88446,0,10,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5401.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-094
92394653,Spirit's Invitation,Trap Card,"Each time your Spirit monster returns to your hand, select 1 monster on your opponent's side of the field and return it to its owner's hand. Pay 500 Life Points during each of your Standby Phases. If you do not, destroy this card.",,,,Continuous,,,,,,https://images.ygoprodeck.com/images/cards/92394653.jpg,https://images.ygoprodeck.com/images/cards_small/92394653.jpg,,,,,74698,0,2,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5402.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-095
29389368,Nutrient Z,Trap Card,"During damage calculation, when you are about to take 2000 or more battle damage: Gain 4000 LP first.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/29389368.jpg,https://images.ygoprodeck.com/images/cards_small/29389368.jpg,,,,,94049,0,2,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5403.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-096
55773067,Drop Off,Trap Card,When your opponent draws for their normal draw in their Draw Phase: Your opponent discards 1 card they just drew.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/55773067.jpg,https://images.ygoprodeck.com/images/cards_small/55773067.jpg,,,,,63924,0,2,1,GOAT|OCG GOAT|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5404.0,1,31e4c44e64a36366a45bd876f58ecf87,Super Rare,(SR),Legacy of Darkness,202,2003-06-06,LOD-097
81172176,Fiend Comedian,Trap Card,"Toss a coin and call it. If you call it right, all your opponent's cards in the Graveyard are removed from play immediately. If you call it wrong, send a number of cards equal to the cards in your opponent's Graveyard from your Deck to your Graveyard.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/81172176.jpg,https://images.ygoprodeck.com/images/cards_small/81172176.jpg,,,,,111909,26,8,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,Fiend Comedian,2003-06-06,2001-11-29,5405.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-098
28566710,Last Turn,Trap Card,"This card can only be activated during your opponent's turn when your Life Points are 1000 or less. Select 1 monster on your side of the field and send all other cards on the field and in their respective owners' hands to their respective Graveyards. After that, your opponent selects and Special Summons 1 monster from their Deck in face-up Attack Position and attacks your selected monster. (Any Battle Damage from this battle is treated as 0.) The player whose monster remains alone on the field at the End Phase of this turn wins the Duel. Any other case results in a DRAW.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/28566710.jpg,https://images.ygoprodeck.com/images/cards_small/28566710.jpg,Banned,Banned,Semi-Limited,,61547,0,9,0,GOAT|OCG GOAT|Common Charity|Edison|TCG|OCG,,2003-06-06,2001-11-29,5406.0,1,31e4c44e64a36366a45bd876f58ecf87,Ultra Rare,(UR),Legacy of Darkness,202,2003-06-06,LOD-099
79575620,Injection Fairy Lily,Effect Monster,"If this card attacks or is attacked, during damage calculation (in either player's turn): You can pay 2000 LP once per battle; this card gains 3000 ATK during that damage calculation only.",400.0,1500.0,3.0,Spellcaster,EARTH,,,,,https://images.ygoprodeck.com/images/cards/79575620.jpg,https://images.ygoprodeck.com/images/cards_small/79575620.jpg,,,Limited,,170512,0,94,2,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5031.0,1,31e4c44e64a36366a45bd876f58ecf87,Secret Rare,(ScR),Legacy of Darkness,202,2003-06-06,LOD-100
93220472,Cave Dragon,Effect Monster,Cannot be Normal Summoned while you control a monster. This card cannot declare an attack unless you control another Dragon-Type monster.,2000.0,100.0,4.0,Dragon,WIND,,,,,https://images.ygoprodeck.com/images/cards/93220472.jpg,https://images.ygoprodeck.com/images/cards_small/93220472.jpg,,,,,128951,0,4,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-09-20,5339.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-EN040
40695128,Maharaghi,Spirit Monster,"This card cannot be Special Summoned. This card returns to the owner's hand during the End Phase of the turn that this card is Normal Summoned or flipped face-up. If this card is Normal Summoned or flipped face-up, look at 1 card on the top of your Deck during your next Draw Phase (before you draw), and return the card to the top or the bottom of your Deck.",1200.0,1700.0,4.0,Rock,EARTH,,,,,https://images.ygoprodeck.com/images/cards/40695128.jpg,https://images.ygoprodeck.com/images/cards_small/40695128.jpg,,,,,34598,0,3,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5373.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-EN064
77084837,Inaba White Rabbit,Spirit Monster,This card cannot be Special Summoned. This card returns to the owner's hand during the End Phase of the turn that this card is Normal Summoned or flipped face-up. This monster attacks your opponent's Life Points directly.,700.0,500.0,3.0,Beast,EARTH,,,,,https://images.ygoprodeck.com/images/cards/77084837.jpg,https://images.ygoprodeck.com/images/cards_small/77084837.jpg,,,,,86024,0,4,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-06-06,2001-11-29,5374.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-EN065
39751094,Otohime,Spirit Monster,Cannot be Special Summoned. During the End Phase of the turn this card is Normal Summoned or flipped face-up: Return it to the hand. When this card is Normal Summoned or flipped face-up: You can target 1 face-up monster your opponent controls; change that target's battle position.,0.0,100.0,3.0,Spellcaster,LIGHT,,,,,https://images.ygoprodeck.com/images/cards/39751094.jpg,https://images.ygoprodeck.com/images/cards_small/39751094.jpg,,,,,90551,0,4,2,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,Otohime,2003-06-06,2001-11-29,5379.0,1,31e4c44e64a36366a45bd876f58ecf87,Common,(C),Legacy of Darkness,202,2003-06-06,LOD-EN069
